Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
District of Columbia,US,5/3/20 2:32,38.8974,-77.0268,4797,240,666,3891,11,679.7034073,22004,,5.003126954,84000011,USA,3117.822342,,,,,,,,,,,,,,,,,,
Florida,US,5/3/20 2:32,27.7663,-81.6868,35463,1364,0,34099,12,167.0214198,416012,5945,3.846262302,84000012,USA,1959.307303,16.76395116,,,,,,,,,,,,,,,,,
Georgia,US,5/3/20 2:32,33.0406,-83.6431,28331,1177,0,27154,13,279.4151484,174800,5387,4.154459779,84000013,USA,1723.969078,19.01450708,,,,,,,,,,,,,,,,,
Grand Princess,US,5/3/20 2:32,,,103,3,0,100,99999,,,,2.912621359,84099999,USA,,,,,,,,,,,,,,,,,,,
Guam,US,5/3/20 2:32,13.4443,144.7937,145,5,131,9,66,88.29134927,3188,,3.448275862,316,GUM,1941.191872,,,,,,,,,,,,,,,,,,
Hawaii,US,5/3/20 2:32,21.0943,-157.4983,620,16,532,72,15,43.79192901,31985,72,2.580645161,84000015,USA,2259.169112,11.61290323,,,,,,,,,,,,,,,,,
Idaho,US,5/3/20 2:32,44.2405,-114.4788,2061,64,1215,782,16,127.9729177,29490,178,3.105288695,84000016,USA,1831.111762,8.636584182,,,,,,,,,,,,,,,,,
Illinois,US,5/3/20 2:32,40.3495,-88.9861,58505,2559,0,55946,17,498.5236015,299896,,4.373985129,84000017,USA,2555.426613,,,,,,,,,,,,,,,,,,
Indiana,US,5/3/20 2:32,39.8494,-86.2583,19295,1115,0,18180,18,294.8505148,104141,,5.778699145,84000018,USA,1591.398158,,,,,,,,,,,,,,,,,,
Iowa,US,5/3/20 2:32,42.0115,-93.2105,8643,175,3156,5312,19,329.7957464,46349,,2.024759921,84000019,USA,1768.564509,,,,,,,,,,,,,,,,,,
Kansas,US,5/3/20 2:32,38.5266,-96.7265,4885,142,286,4457,20,200.3290564,34942,541,2.906857728,84000020,USA,1432.937132,11.07471853,,,,,,,,,,,,,,,,,
Kentucky,US,5/3/20 2:32,37.6681,-84.6701,4879,248,1752,2879,21,142.5231713,57649,1411,5.083008813,84000021,USA,1684.016869,28.91986063,,,,,,,,,,,,,,,,,
Louisiana,US,5/3/20 2:32,31.1695,-91.8678,29140,1993,17303,9844,22,633.8549912,172858,,6.839396019,84000022,USA,3760.017367,,,,,,,,,,,,,,,,,,
Maine,US,5/3/20 2:32,44.6939,-69.3819,1153,56,689,408,23,98.21074168,20698,181,4.856895056,84000023,USA,1763.023358,15.69817866,,,,,,,,,,,,,,,,,
Maryland,US,5/3/20 2:32,39.0639,-76.8021,24473,1251,1590,21632,24,411.7721784,125522,4910,5.111755813,84000024,USA,2111.979217,20.06292649,,,,,,,,,,,,,,,,,
Massachusetts,US,5/3/20 2:32,42.2302,-71.5301,66263,3846,0,62417,25,965.4021142,298994,6378,5.804144092,84000025,USA,4356.11789,9.625281077,,,,,,,,,,,,,,,,,
Michigan,US,5/3/20 2:32,43.3266,-84.5361,43207,4021,15659,23527,26,542.306959,201709,,9.306362395,84000026,USA,2531.723897,,,,,,,,,,,,,,,,,,
Minnesota,US,5/3/20 2:32,45.6945,-93.9002,6232,394,2397,3441,27,125.9894478,79007,1159,6.322207959,84000027,USA,1597.247802,18.59756098,,,,,,,,,,,,,,,,,
Mississippi,US,5/3/20 2:32,32.7416,-89.6787,7441,291,3413,3737,28,257.0110728,74475,1265,3.910764682,84000028,USA,2572.355819,17.00040317,,,,,,,,,,,,,,,,,
Missouri,US,5/3/20 2:32,38.4561,-92.2884,8356,376,0,7980,29,142.6070953,82744,,4.499760651,84000029,USA,1412.144745,,,,,,,,,,,,,,,,,,
Montana,US,5/3/20 2:32,46.9219,-110.4544,455,16,404,35,30,52.54120443,14635,61,3.516483516,84000030,USA,1689.97918,13.40659341,,,,,,,,,,,,,,,,,
Nebraska,US,5/3/20 2:32,41.1254,-98.2681,5317,73,0,5244,31,348.5935623,29348,,1.372954674,84000031,USA,1924.11583,,,,,,,,,,,,,,,,,,
Nevada,US,5/3/20 2:32,38.3135,-117.0554,5389,255,182,4952,32,178.6390877,44387,,4.731861199,84000032,USA,1471.37747,,,,,,,,,,,,,,,,,,
New Hampshire,US,5/3/20 2:32,43.4525,-71.5639,2429,84,980,1365,33,182.8862446,24349,270,3.458213256,84000033,USA,1833.304722,11.11568547,,,,,,,,,,,,,,,,,
New Jersey,US,5/3/20 2:32,40.2989,-74.521,123717,7742,15642,100333,34,1392.865949,262312,,6.257830371,84000034,USA,2953.235632,,,,,,,,,,,,,,,,,,
New Mexico,US,5/3/20 2:32,34.8405,-106.2485,3732,138,785,2809,35,223.8036669,71118,587,3.697749196,84000035,USA,4264.863124,15.72883173,,,,,,,,,,,,,,,,,
New York,US,5/3/20 2:32,42.1657,-74.9481,312977,24198,57540,231239,36,1856.21574,959071,67890,7.731558549,84000036,USA,5688.094288,21.6916898,,,,,,,,,,,,,,,,,
North Carolina,US,5/3/20 2:32,35.6301,-79.8064,11588,431,0,11157,37,116.8395448,139475,,3.71936486,84000037,USA,1406.299232,,,,,,,,,,,,,,,,,,
North Dakota,US,5/3/20 2:32,47.5289,-99.784,1153,24,510,619,38,190.1328786,31547,90,2.081526453,84000038,USA,5202.18727,7.805724198,,,,,,,,,,,,,,,,,
Northern Mariana Islands,US,5/3/20 2:32,15.0979,145.6739,14,2,12,0,69,25.38807486,948,,14.28571429,580,MNP,1719.135355,,,,,,,,,,,,,,,,,,
Ohio,US,5/3/20 2:32,40.3888,-82.7649,19335,1022,0,18313,39,173.0377864,145819,3712,5.285751228,84000039,USA,1305.001137,19.19834497,,,,,,,,,,,,,,,,,
Oklahoma,US,5/3/20 2:32,35.5653,-96.9289,3851,238,2554,1059,40,105.2866416,63655,743,6.180212932,84000040,USA,1740.332685,19.29368995,,,,,,,,,,,,,,,,,
Oregon,US,5/3/20 2:32,44.572,-122.0709,2635,109,0,2526,41,65.75870573,60136,595,4.136622391,84000041,USA,1500.745931,22.58064516,,,,,,,,,,,,,,,,,
Pennsylvania,US,5/3/20 2:32,40.5908,-77.2098,50494,2695,0,47799,42,401.1440877,235376,,5.337267794,84000042,USA,1869.919016,,,,,,,,,,,,,,,,,,
Puerto Rico,US,5/3/20 2:32,18.2208,-66.5901,1757,95,0,1662,72,59.89620264,11070,,5.406943654,630,PRI,377.3767577,,,,,,,,,,,,,,,,,,
Rhode Island,US,5/3/20 2:32,41.6809,-71.5118,9289,296,531,8462,44,876.849346,69928,977,3.186564754,84000044,USA,6600.96039,10.51781677,,,,,,,,,,,,,,,,,
South Carolina,US,5/3/20 2:32,33.8569,-80.945,6489,267,3622,2600,45,128.7506386,61616,1110,4.114655571,84000045,USA,1222.545747,17.10587147,,,,,,,,,,,,,,,,,
South Dakota,US,5/3/20 2:32,44.2998,-99.4388,2588,21,1759,808,46,351.6820403,18091,187,0.811437403,84000046,USA,2458.377044,7.225656878,,,,,,,,,,,,,,,,,
Tennessee,US,5/3/20 2:32,35.7478,-86.6923,12661,209,5718,6734,47,192.8581406,196276,1125,1.650738488,84000047,USA,2989.765769,8.885554064,,,,,,,,,,,,,,,,,
Texas,US,5/3/20 2:32,31.0545,-97.5635,30917,863,14891,15163,48,134.5120318,380648,,2.791344568,84000048,USA,1656.102981,,,,,,,,,,,,,,,,,,
Utah,US,5/3/20 2:32,40.15,-111.8624,4985,49,2185,2751,49,173.9429607,117804,418,0.982948847,84000049,USA,4110.567009,8.385155466,,,,,,,,,,,,,,,,,
Vermont,US,5/3/20 2:32,44.0459,-72.7107,886,51,0,835,50,145.105316,16591,,5.756207675,84000050,USA,2717.203496,,,,,,,,,,,,,,,,,,
Virgin Islands,US,5/3/20 2:32,18.3358,-64.8963,66,4,51,11,78,61.52813514,988,,6.060606061,850,VIR,921.0575381,,,,,,,,,,,,,,,,,,
Virginia,US,5/3/20 2:32,37.7693,-78.17,17738,617,2312,14809,51,224.3263444,113202,3738,3.478407938,84000051,USA,1431.626499,21.07340174,,,,,,,,,,,,,,,,,
Washington,US,5/3/20 2:32,47.4009,-121.4905,15003,830,0,14173,53,198.730946,198724,,5.532226888,84000053,USA,2632.314105,,,,,,,,,,,,,,,,,,
West Virginia,US,5/3/20 2:32,38.4912,-80.9545,1185,48,572,565,54,89.5692964,49146,,4.050632911,84000054,USA,3714.744845,,,,,,,,,,,,,,,,,,
Wisconsin,US,5/3/20 2:32,44.2685,-89.6165,7660,334,3698,3628,55,148.0315953,83230,1591,4.360313316,84000055,USA,1608.442516,20.77023499,,,,,,,,,,,,,,,,,
Wyoming,US,5/3/20 2:32,42.756,-107.3025,579,7,387,185,56,116.4427641,10029,58,1.208981002,84000056,USA,2016.933473,10.01727116,,,,,,,,,,,,,,,,,
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Alabama,US,5/4/20 2:32,32.3182,-86.9023,7888,290,0,7598,1,168.2271971,92500,1035,3.676470588,84000001,USA,1972.745403,13.12119675,,,,,,,,,,,,,,,,,
Alaska,US,5/4/20 2:32,61.3707,-152.4044,368,9,262,97,2,61.56430207,21578,,2.445652174,84000002,USA,3609.876386,,,,,,,,,,,,,,,,,,
American Samoa,US,5/4/20 2:32,-14.271,-170.132,0,0,0,0,60,0,57,,,16,ASM,102.4424435,,,,,,,,,,,,,,,,,,
Arizona,US,5/4/20 2:32,33.7298,-111.4312,8640,362,1597,6681,4,118.7022383,81119,1348,4.189814815,84000004,USA,1114.468388,15.60185185,,,,,,,,,,,,,,,,,
Arkansas,US,5/4/20 2:32,34.9697,-92.3731,3437,76,1999,1362,5,132.7525746,52890,427,2.211230724,84000005,USA,2042.852392,12.42362525,,,,,,,,,,,,,,,,,
California,US,5/4/20 2:32,36.1162,-119.6816,54903,2216,0,52687,6,140.0278816,715751,,4.036209315,84000006,USA,1825.493986,,,,,,,,,,,,,,,,,,
Colorado,US,5/4/20 2:32,39.0598,-105.3111,16635,842,2607,13186,8,293.551243,79906,2793,5.061617072,84000008,USA,1410.069469,16.78990081,,,,,,,,,,,,,,,,,
Connecticut,US,5/4/20 2:32,41.5978,-72.7554,29287,2436,4346,22505,9,821.4485959,102493,7758,8.317683614,84000009,USA,2874.747531,26.48956875,,,,,,,,,,,,,,,,,
Delaware,US,5/4/20 2:32,39.3185,-75.5071,5208,177,1640,3391,10,534.8318484,23737,,3.398617512,84000010,USA,2437.654298,,,,,,,,,,,,,,,,,,
Diamond Princess,US,5/4/20 2:32,,,49,0,0,49,88888,,,,0,84088888,USA,,,,,,,,,,,,,,,,,,,
District of Columbia,US,5/4/20 2:32,38.8974,-77.0268,5016,251,666,4099,11,710.7342695,23102,,5.003987241,84000011,USA,3273.401733,,,,,,,,,,,,,,,,,,
Florida,US,5/4/20 2:32,27.7663,-81.6868,36078,1379,0,34699,12,169.9179083,428189,6244,3.822273962,84000012,USA,2016.657776,17.30694606,,,,,,,,,,,,,,,,,
Georgia,US,5/4/20 2:32,33.0406,-83.6431,28665,1184,0,27481,13,282.7092312,175096,5393,4.130472702,84000013,USA,1726.888385,18.81388453,,,,,,,,,,,,,,,,,
Grand Princess,US,5/4/20 2:32,,,103,3,0,100,99999,,,,2.912621359,84099999,USA,,,,,,,,,,,,,,,,,,,
Guam,US,5/4/20 2:32,13.4443,144.7937,145,5,126,14,66,88.29134927,3302,,3.448275862,316,GUM,2010.60714,,,,,,,,,,,,,,,,,,
Hawaii,US,5/4/20 2:32,21.0943,-157.4983,620,17,541,62,15,43.79192901,32950,72,2.741935484,84000015,USA,2327.32913,11.61290323,,,,,,,,,,,,,,,,,
Idaho,US,5/4/20 2:32,44.2405,-114.4788,2061,64,1267,730,16,127.9729177,29807,200,3.105288695,84000016,USA,1850.795127,9.704027171,,,,,,,,,,,,,,,,,
Illinois,US,5/4/20 2:32,40.3495,-88.9861,61499,2618,0,58881,17,524.0356033,319313,,4.256979788,84000017,USA,2720.879699,,,,,,,,,,,,,,,,,,
Indiana,US,5/4/20 2:32,39.8494,-86.2583,19933,1132,0,18801,18,304.5999125,108859,,5.679024733,84000018,USA,1663.494801,,,,,,,,,,,,,,,,,,
Iowa,US,5/4/20 2:32,42.0115,-93.2105,9175,184,3325,5666,19,350.0955656,53186,,2.005449591,84000019,USA,2029.447711,,,,,,,,,,,,,,,,,,
Kansas,US,5/4/20 2:32,38.5266,-96.7265,5156,144,286,4726,20,211.4425004,36778,547,2.792862684,84000020,USA,1508.22969,10.60899922,,,,,,,,,,,,,,,,,
Kentucky,US,5/4/20 2:32,37.6681,-84.6701,5130,253,1752,3125,21,149.8552714,57649,1411,4.931773879,84000021,USA,1684.016869,27.50487329,,,,,,,,,,,,,,,,,
Louisiana,US,5/4/20 2:32,31.1695,-91.8678,29340,2012,17303,10025,22,638.205403,176160,,6.857532379,84000022,USA,3831.842665,,,,,,,,,,,,,,,,,,
Maine,US,5/4/20 2:32,44.6939,-69.3819,1185,57,706,422,23,100.9364518,20731,183,4.810126582,84000023,USA,1765.834246,15.44303797,,,,,,,,,,,,,,,,,
Maryland,US,5/4/20 2:32,39.0639,-76.8021,25462,1281,1666,22515,24,428.4126673,132794,5051,5.031026628,84000024,USA,2234.334763,19.83740476,,,,,,,,,,,,,,,,,
Massachusetts,US,5/4/20 2:32,42.2302,-71.5301,68087,4004,0,64083,25,991.9764235,314646,6507,5.880711443,84000025,USA,4584.155767,9.556890449,,,,,,,,,,,,,,,,,
Michigan,US,5/4/20 2:32,43.3266,-84.5361,43801,4053,15659,24089,26,549.7624716,212532,,9.253213397,84000026,USA,2667.567353,,,,,,,,,,,,,,,,,,
Minnesota,US,5/4/20 2:32,45.6945,-93.9002,6663,418,3015,3230,27,134.7027745,82632,1199,6.273450398,84000027,USA,1670.532742,17.99489719,,,,,,,,,,,,,,,,,
Mississippi,US,5/4/20 2:32,32.7416,-89.6787,7550,303,3413,3834,28,260.7759172,77593,1298,4.013245033,84000028,USA,2680.051091,17.19205298,,,,,,,,,,,,,,,,,
Missouri,US,5/4/20 2:32,38.4561,-92.2884,8618,381,0,8237,29,147.0785001,82976,,4.420979346,84000029,USA,1416.104157,,,,,,,,,,,,,,,,,,
Montana,US,5/4/20 2:32,46.9219,-110.4544,455,16,404,35,30,52.54120443,15007,61,3.516483516,84000030,USA,1732.935945,13.40659341,,,,,,,,,,,,,,,,,
Nebraska,US,5/4/20 2:32,41.1254,-98.2681,5661,78,0,5583,31,371.1469167,31262,,1.377848437,84000031,USA,2049.601645,,,,,,,,,,,,,,,,,,
Nevada,US,5/4/20 2:32,38.3135,-117.0554,5472,258,182,5032,32,181.3904413,45269,,4.714912281,84000032,USA,1500.614745,,,,,,,,,,,,,,,,,,
New Hampshire,US,5/4/20 2:32,43.4525,-71.5639,2518,86,1107,1325,33,189.587305,28393,277,3.415409055,84000033,USA,2137.788861,11.00079428,,,,,,,,,,,,,,,,,
New Jersey,US,5/4/20 2:32,40.2989,-74.521,126744,7871,15642,103231,34,1426.945382,275066,,6.210155905,84000034,USA,3096.826346,,,,,,,,,,,,,,,,,,
New Mexico,US,5/4/20 2:32,34.8405,-106.2485,3850,151,812,2887,35,230.8799886,74944,587,3.922077922,84000035,USA,4494.303861,15.24675325,,,,,,,,,,,,,,,,,
New York,US,5/4/20 2:32,42.1657,-74.9481,316415,24708,58950,232757,36,1876.60596,985911,68736,7.808732203,84000036,USA,5847.277968,21.72336963,,,,,,,,,,,,,,,,,
North Carolina,US,5/4/20 2:32,35.6301,-79.8064,11770,434,0,11336,37,118.6746153,143835,,3.687340697,84000037,USA,1450.260262,,,,,,,,,,,,,,,,,,
North Dakota,US,5/4/20 2:32,47.5289,-99.784,1191,25,517,649,38,196.3991834,33353,90,2.099076406,84000038,USA,5500.001649,7.556675063,,,,,,,,,,,,,,,,,
Northern Mariana Islands,US,5/4/20 2:32,15.0979,145.6739,14,2,12,0,69,25.38807486,1335,,14.28571429,580,MNP,2420.934281,,,,,,,,,,,,,,,,,,
Ohio,US,5/4/20 2:32,40.3888,-82.7649,19914,1039,0,18875,39,178.2195231,150166,3769,5.21743497,84000039,USA,1343.904434,18.92638345,,,,,,,,,,,,,,,,,
Oklahoma,US,5/4/20 2:32,35.5653,-96.9289,3972,238,2635,1099,40,108.5947911,63776,743,5.991943605,84000040,USA,1743.640834,18.70594159,,,,,,,,,,,,,,,,,
Oregon,US,5/4/20 2:32,44.572,-122.0709,2680,109,860,1711,41,66.88171968,62054,598,4.067164179,84000041,USA,1548.611281,22.31343284,,,,,,,,,,,,,,,,,
Pennsylvania,US,5/4/20 2:32,40.5908,-77.2098,51225,2720,0,48505,42,406.9514376,240641,,5.309907272,84000042,USA,1911.746235,,,,,,,,,,,,,,,,,,
Puerto Rico,US,5/4/20 2:32,18.2208,-66.5901,1808,97,0,1711,72,61.63479475,11121,,5.365044248,630,PRI,379.1153498,,,,,,,,,,,,,,,,,,
Rhode Island,US,5/4/20 2:32,41.6809,-71.5118,9477,320,565,8592,44,894.5958932,71927,1013,3.376595969,84000044,USA,6789.659049,10.68903661,,,,,,,,,,,,,,,,,
South Carolina,US,5/4/20 2:32,33.8569,-80.945,6626,275,3622,2729,45,131.4689061,64188,1110,4.150316933,84000045,USA,1273.577746,16.75218835,,,,,,,,,,,,,,,,,
South Dakota,US,5/4/20 2:32,44.2998,-99.4388,2631,21,1799,811,46,357.525289,18417,197,0.798175599,84000046,USA,2502.677023,7.487647282,,,,,,,,,,,,,,,,,
Tennessee,US,5/4/20 2:32,35.7478,-86.6923,13177,210,5814,7153,47,200.7180885,204607,1135,1.593685968,84000047,USA,3116.66737,8.613493208,,,,,,,,,,,,,,,,,
Texas,US,5/4/20 2:32,31.0545,-97.5635,31998,878,15544,15576,48,139.2151888,390560,,2.743921495,84000048,USA,1699.227582,,,,,,,,,,,,,,,,,,
Utah,US,5/4/20 2:32,40.15,-111.8624,5175,50,2238,2887,49,180.5726823,122102,436,0.966183575,84000049,USA,4260.538292,8.425120773,,,,,,,,,,,,,,,,,
Vermont,US,5/4/20 2:32,44.0459,-72.7107,897,53,0,844,50,146.9068493,16954,,5.908584169,84000050,USA,2776.654094,,,,,,,,,,,,,,,,,,
Virgin Islands,US,5/4/20 2:32,18.3358,-64.8963,66,4,51,11,78,61.52813514,1017,,6.060606061,850,VIR,948.0926278,,,,,,,,,,,,,,,,,,
Virginia,US,5/4/20 2:32,37.7693,-78.17,18672,660,2497,15515,51,236.138319,108002,3910,3.53470437,84000051,USA,1365.863899,20.94044559,,,,,,,,,,,,,,,,,
Washington,US,5/4/20 2:32,47.4009,-121.4905,15185,834,0,14351,53,201.1417327,207315,,5.492262101,84000053,USA,2746.111183,,,,,,,,,,,,,,,,,,
West Virginia,US,5/4/20 2:32,38.4912,-80.9545,1195,48,611,536,54,90.32515544,51638,,4.016736402,84000054,USA,3903.104918,,,,,,,,,,,,,,,,,,
Wisconsin,US,5/4/20 2:32,44.2685,-89.6165,7964,339,3723,3902,55,153.9064784,85961,1608,4.256654947,84000055,USA,1661.219838,20.19085886,,,,,,,,,,,,,,,,,
Wyoming,US,5/4/20 2:32,42.756,-107.3025,586,7,391,188,56,117.850535,10219,60,1.194539249,84000056,USA,2055.144397,10.23890785,,,,,,,,,,,,,,,,,
Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,,,,,,,,,,,,,,,,,
Alabama,US,5/5/20 2:32,32.3182,-86.9023,8112,298,0,7814,1,173.0044401,103117,1064,3.67357002,84000001,USA,2199.173921,13.11637081,,,,,,,,,,,,,,,,,
Alaska,US,5/5/20 2:32,61.3707,-152.4044,370,9,263,98,2,61.89889067,21723,,2.432432432,84000002,USA,3634.13406,,,,,,,,,,,,,,,,,,
American Samoa,US,5/5/20 2:32,-14.271,-170.132,0,0,0,0,60,0,83,,,16,ASM,149.1705757,,,,,,,,,,,,,,,,,,
Arizona,US,5/5/20 2:32,33.7298,-111.4312,8924,362,1632,6930,4,122.6040249,85253,1357,4.056476916,84000004,USA,1171.264112,15.20618557,,,,,,,,,,,,,,,,,
Arkansas,US,5/5/20 2:32,34.9697,-92.3731,3491,80,2016,1395,5,134.8383003,54442,438,2.291606989,84000005,USA,2102.797692,12.54654827,,,,,,,,,,,,,,,,,
California,US,5/5/20 2:32,36.1162,-119.6816,55884,2278,0,53606,6,142.5298825,747874,,4.076300909,84000006,USA,1907.422398,,,,,,,,,,,,,,,,,,
Colorado,US,5/5/20 2:32,39.0598,-105.3111,16918,851,2650,13417,8,298.5452317,83090,2799,5.030145407,84000008,USA,1466.256254,16.54450881,,,,,,,,,,,,,,,,,
Connecticut,US,5/5/20 2:32,41.5978,-72.7554,29973,2556,4346,23071,9,840.6896836,102493,7758,8.527674907,84000009,USA,2874.747531,25.88329497,,,,,,,,,,,,,,,,,
Delaware,US,5/5/20 2:32,39.3185,-75.5071,5288,182,1716,3390,10,543.0473914,24110,,3.441754917,84000010,USA,2475.959267,,,,,,,,,,,,,,,,,,
Diamond Princess,US,5/5/20 2:32,,,49,0,0,49,88888,,,,0,84088888,USA,,,,,,,,,,,,,,,,,,,
District of Columbia,US,5/5/20 2:32,38.8974,-77.0268,5170,258,666,4246,11,732.5550585,23795,,4.99032882,84000011,USA,3371.595284,,,,,,,,,,,,,,,,,,
Florida,US,5/5/20 2:32,27.7663,-81.6868,36897,1399,0,35498,12,173.7751833,444270,6329,3.791636176,84000012,USA,2092.395064,17.15315608,,,,,,,,,,,,,,,,,
Georgia,US,5/5/20 2:32,33.0406,-83.6431,29451,1246,0,28205,13,290.4611745,183325,5526,4.230756171,84000013,USA,1808.047089,18.76336966,,,,,,,,,,,,,,,,,
Grand Princess,US,5/5/20 2:32,,,103,3,0,100,99999,,,,2.912621359,84099999,USA,,,,,,,,,,,,,,,,,,,
Guam,US,5/5/20 2:32,13.4443,144.7937,145,5,125,15,66,88.29134927,3391,,3.448275862,316,GUM,2064.799761,,,,,,,,,,,,,,,,,,
Hawaii,US,5/5/20 2:32,21.0943,-157.4983,621,17,544,60,15,43.86256115,33866,73,2.737520129,84000015,USA,2392.028174,11.75523349,,,,,,,,,,,,,,,,,
Idaho,US,5/5/20 2:32,44.2405,-114.4788,2106,64,1267,775,16,130.7670862,29807,200,3.038936372,84000016,USA,1850.795127,9.496676163,,,,,,,,,,,,,,,,,
Illinois,US,5/5/20 2:32,40.3495,-88.9861,63777,2659,0,61118,17,543.4465385,333147,,4.169214607,84000017,USA,2838.759803,,,,,,,,,,,,,,,,,,
Indiana,US,5/5/20 2:32,39.8494,-86.2583,20507,1151,0,19356,18,313.3713142,113297,,5.612717609,84000018,USA,1731.312712,,,,,,,,,,,,,,,,,,
Iowa,US,5/5/20 2:32,42.0115,-93.2105,9703,188,3486,6029,19,370.2427545,57161,,1.937545089,84000019,USA,2181.123992,,,,,,,,,,,,,,,,,,
Kansas,US,5/5/20 2:32,38.5266,-96.7265,5383,156,291,4936,20,220.7515477,38603,553,2.898012261,84000020,USA,1583.071149,10.27308192,,,,,,,,,,,,,,,,,
Kentucky,US,5/5/20 2:32,37.6681,-84.6701,5245,261,1892,3092,21,153.2146001,58409,1519,4.976167779,84000021,USA,1706.21765,28.96091516,,,,,,,,,,,,,,,,,
Louisiana,US,5/5/20 2:32,31.1695,-91.8678,29673,2064,20316,7293,22,645.4488385,180931,,6.955818421,84000022,USA,3935.621737,,,,,,,,,,,,,,,,,,
Maine,US,5/5/20 2:32,44.6939,-69.3819,1205,57,720,428,23,102.6400206,20751,186,4.730290456,84000023,USA,1767.537815,15.43568465,,,,,,,,,,,,,,,,,
Maryland,US,5/5/20 2:32,39.0639,-76.8021,26408,1317,1695,23396,24,444.3296567,136995,5199,4.987125114,84000024,USA,2305.018983,19.687216,,,,,,,,,,,,,,,,,
Massachusetts,US,5/5/20 2:32,42.2302,-71.5301,69087,4090,0,64997,25,1006.545672,324268,6622,5.920071794,84000025,USA,4724.341077,9.585015994,,,,,,,,,,,,,,,,,
Michigan,US,5/5/20 2:32,43.3266,-84.5361,43990,4139,15659,24192,26,552.1346802,222193,,9.408956581,84000026,USA,2788.826119,,,,,,,,,,,,,,,,,,
Minnesota,US,5/5/20 2:32,45.6945,-93.9002,7234,427,4212,2595,27,146.2464161,85941,1271,5.90268178,84000027,USA,1737.429257,17.56980923,,,,,,,,,,,,,,,,,
Mississippi,US,5/5/20 2:32,32.7416,-89.6787,7877,310,4421,3146,28,272.0704503,79677,1316,3.935508442,84000028,USA,2752.032152,16.7068681,,,,,,,,,,,,,,,,,
Missouri,US,5/5/20 2:32,38.4561,-92.2884,8946,386,0,8560,29,152.6762894,91451,,4.314777554,84000029,USA,1560.742158,,,,,,,,,,,,,,,,,,
Montana,US,5/5/20 2:32,46.9219,-110.4544,457,16,404,37,30,52.77215478,15088,62,3.501094092,84000030,USA,1742.289434,13.56673961,,,,,,,,,,,,,,,,,
Nebraska,US,5/5/20 2:32,41.1254,-98.2681,6037,78,0,5959,31,395.7982576,33754,,1.292032466,84000031,USA,2212.98234,,,,,,,,,,,,,,,,,,
Nevada,US,5/5/20 2:32,38.3135,-117.0554,5630,265,185,5180,32,186.6279577,46166,,4.706927176,84000032,USA,1530.349253,,,,,,,,,,,,,,,,,,
New Hampshire,US,5/5/20 2:32,43.4525,-71.5639,2588,86,1017,1485,33,194.857802,26870,286,3.323029366,84000033,USA,2023.117906,11.05100464,,,,,,,,,,,,,,,,,
New Jersey,US,5/5/20 2:32,40.2989,-74.521,128269,7910,15642,104717,34,1444.114571,277220,,6.166727736,84000034,USA,3121.077122,,,,,,,,,,,,,,,,,,
New Mexico,US,5/5/20 2:32,34.8405,-106.2485,4031,156,832,3043,35,241.7343465,77977,587,3.870007442,84000035,USA,4676.189317,14.56214339,,,,,,,,,,,,,,,,,
New York,US,5/5/20 2:32,42.1657,-74.9481,318953,24999,58950,235004,36,1891.658425,1007310,69331,7.837831906,84000036,USA,5974.19196,21.73705844,,,,,,,,,,,,,,,,,
North Carolina,US,5/5/20 2:32,35.6301,-79.8064,11971,442,0,11529,37,120.7012591,146439,,3.692256286,84000037,USA,1476.515887,,,,,,,,,,,,,,,,,,
North Dakota,US,5/5/20 2:32,47.5289,-99.784,1225,25,540,660,38,202.0058771,34754,94,2.040816327,84000038,USA,5731.030411,7.673469388,,,,,,,,,,,,,,,,,
Northern Mariana Islands,US,5/5/20 2:32,15.0979,145.6739,14,2,12,0,69,25.38807486,1335,,14.28571429,580,MNP,2420.934281,,,,,,,,,,,,,,,,,,
Ohio,US,5/5/20 2:32,40.3888,-82.7649,20474,1057,0,19417,39,183.23122,155155,3809,5.162645306,84000039,USA,1388.553284,18.60408323,,,,,,,,,,,,,,,,,
Oklahoma,US,5/5/20 2:32,35.5653,-96.9289,4044,238,2682,1124,40,110.5632767,63848,753,5.885262117,84000040,USA,1745.60932,18.62017804,,,,,,,,,,,,,,,,,
Oregon,US,5/5/20 2:32,44.572,-122.0709,2759,109,860,1790,41,68.85323306,63457,608,3.950706778,84000041,USA,1583.62436,22.03696992,,,,,,,,,,,,,,,,,
Pennsylvania,US,5/5/20 2:32,40.5908,-77.2098,52816,2838,0,49978,42,419.590964,245590,,5.373371706,84000042,USA,1951.063027,,,,,,,,,,,,,,,,,,
